STATION,DATE,TAVG,TMAX,TMIN,WT01,WT02,WT03,WT04,WT05,WT06,WT07,WT08,WT09,WT10,WT11,WT13,WT14,WT15,WT16,WT17,WT18,WT19,WT21,WT22
USW00014765,2008-04-17,,71,34,,,,,,,,,,,,,,,,,,,,
USW00014765,2008-04-18,,78,43,,,,,,,,,,,,,,,,,,,,
USW00014765,2008-04-19,,75,46,,,,,,,,,,,,,,,,,,,,
USW00014765,2008-04-20,,66,43,,,,,,,,,,,,,,,,,,,,
USW00014765,2008-04-21,,68,45,,,,,,,,,,,,,,,,,,,,
USW00014765,2008-04-22,,69,43,,,,,,,,,,,,,,,,,,,,
USW00014765,2008-04-23,,82,44,1.0,,,,,,,,,,,,,,,,,,,
USW00014765,2008-04-24,,76,56,1.0,,,,1.0,,,,,,,1.0,1.0,,1.0,,,,,
USW00014765,2008-04-25,,69,45,,,,,,,,,,,,,,,,,,,,
USW00014765,2008-04-26,,63,43,,,,,,,,,,,,,1.0,,1.0,,,,,
USW00014765,2008-04-27,,52,44,,,,,1.0,,,,,,,,,,1.0,,,,,
USW00014765,2008-04-28,,58,45,1.0,,,,1.0,,,,,,,1.0,,,1.0,,,,,
USW00014765,2008-04-29,,59,43,1.0,,,,1.0,,,,,,,1.0,1.0,,1.0,,,,,
USW00014765,2008-04-30,,56,38,,,,,,,,,,,,,,,,,,,,
USW00014765,2008-05-01,,60,34,,,,,,,,,,,,,,,,,,,,
USW00014765,2008-05-02,,51,47,1.0,,,,1.0,,,,,,,1.0,1.0,,1.0,,,,,
USW00014765,2008-05-03,,48,45,1.0,,,,1.0,,,,,,,1.0,1.0,,1.0,,,,,
USW00014765,2008-05-04,,59,45,1.0,,,,1.0,,,,1.0,,,1.0,1.0,,1.0,,,,,
USW00014765,2008-05-05,,67,40,1.0,1.0,,,,,,,1.0,,,1.0,,,,,,,,
USW00014765,2008-05-06,,74,43,,,,,,,,,,,,,,,,,,,,
USW00014765,2008-05-07,,74,56,,,,,,,,,,,,,,,,,,,,
USW00014765,2008-05-08,,75,55,1.0,,,,1.0,,,,,,,1.0,,,1.0,,,,,
USW00014765,2008-05-09,,59,47,1.0,,,,1.0,,,,,,,1.0,,,1.0,,,,,
USW00014765,2008-05-10,,67,45,,,,,,,,,,,,,,,1.0,,,,,
USW00014765,2008-05-11,,65,41,,,,,,,,,,,,,,,,,,,,
USW00014765,2008-05-12,,50,45,,,,,,,,,,,,,,,,,,,,
USW00014765,2008-05-13,,68,47,,,,,,,,,,,,,,,,,,,,
USW00014765,2008-05-14,,73,42,,,,,,,,,,,,,,,,,,,,
USW00014765,2008-05-15,,65,48,,,,,,,,,,,,,,,1.0,,,,,
USW00014765,2008-05-16,,60,48,1.0,,,,1.0,,1.0,1.0,,,,1.0,,,1.0,,,,,
USW00014765,2008-05-17,,75,49,1.0,,,,1.0,,,,,,,1.0,,,1.0,,,,,
USW00014765,2008-05-18,,71,54,,,,,1.0,,,,,,,,,,1.0,,,,,
USW00014765,2008-05-19,,61,49,1.0,,,,,,,,,,,1.0,,,1.0,,,,,
USW00014765,2008-05-20,,63,45,1.0,,,,1.0,,,,,,,1.0,,,1.0,,,,,
USW00014765,2008-05-21,,69,48,1.0,,,,,,,,,,,1.0,1.0,,1.0,,,,,
USW00014765,2008-05-22,,60,48,,,,,,,,,,,,,1.0,,1.0,,,,,
USW00014765,2008-05-23,,73,45,,,,,,,,,,,,,,,,,,,,
USW00014765,2008-05-24,,71,53,,,,,,,,,,,,,,,1.0,,,,,
USW00014765,2008-05-25,,76,50,,,,,,,,,,,,,,,,,,,,
USW00014765,2008-05-26,,77,52,,,,,1.0,,,,,,,,1.0,,1.0,,,,,
USW00014765,2008-05-27,,78,59,1.0,,,,1.0,,,,,,,1.0,1.0,,1.0,,,,,
USW00014765,2008-05-28,,69,50,,,,,,,,,,,,,,,,,,,,
USW00014765,2008-05-29,,77,46,,,,,,,,,,,,,,,,,,,,
USW00014765,2008-05-30,,77,57,,,,,,,,,,,,,,,,,,,,
USW00014765,2008-05-31,,68,61,1.0,,1.0,,,,1.0,1.0,,,,,1.0,,1.0,,,,,
USW00014765,2008-06-01,,84,58,1.0,,,,,,,,,,,1.0,,,,,,,,
USW00014765,2008-06-02,,80,58,,,,,,,,,,,,,,,,,,,,
USW00014765,2008-06-03,,85,56,,,,,,,,,,,,,,,,,,,,
USW00014765,2008-06-04,,67,58,1.0,,,,1.0,,,,,,,1.0,1.0,,1.0,,,,,
USW00014765,2008-06-05,,62,57,1.0,,,,,,,1.0,,,,1.0,1.0,,,,,,,
USW00014765,2008-06-06,,60,54,1.0,,,,1.0,,,1.0,,,,1.0,,,1.0,,,,,
USW00014765,2008-06-07,,85,56,1.0,,,,,,1.0,1.0,,,,1.0,,,,,,,,
USW00014765,2008-06-08,,94,74,,,,,,,,1.0,,,,,,,,,,,,
USW00014765,2008-06-09,,97,74,,,,,,,,,,,,,,,,,,,,
USW00014765,2008-06-10,,96,70,1.0,,,,,,1.0,1.0,,,,1.0,,,,,,,,
USW00014765,2008-06-11,,87,69,,,,,,,,,,,,,,,,,,,,
USW00014765,2008-06-12,,83,57,,,,,,,,,,,,,,,,,,,,
USW00014765,2008-06-13,,80,56,,,,,,,,,,,,,,,,,,,,
USW00014765,2008-06-14,,84,60,1.0,,,,1.0,,1.0,1.0,,,,1.0,1.0,,1.0,,,,,
USW00014765,2008-06-15,,68,58,1.0,,,,1.0,,,,,,,1.0,1.0,,1.0,,,,,
USW00014765,2008-06-16,,69,59,1.0,,1.0,,1.0,,,,,,,,1.0,,1.0,,,,,
USW00014765,2008-06-17,,79,59,1.0,,1.0,,1.0,,,,,,,1.0,1.0,,1.0,,,,,
USW00014765,2008-06-18,,74,53,1.0,,1.0,,1.0,,,,,,,,1.0,,1.0,,,,,
USW00014765,2008-06-19,,73,57,1.0,,,,,,,,,,,1.0,,,,,,,,
USW00014765,2008-06-20,,79,58,,,,,,,,,,,,,,,,,,,,
USW00014765,2008-06-21,,84,63,1.0,,,,,,1.0,1.0,,,,1.0,,,,,,,,
USW00014765,2008-06-22,,82,65,1.0,,,,1.0,,,,,,,1.0,,,1.0,,,,,
USW00014765,2008-06-23,,76,68,1.0,,,,1.0,,,,,,,1.0,,,1.0,,,,,
USW00014765,2008-06-24,,81,62,1.0,,1.0,,1.0,,,,,,,1.0,,,1.0,,,,,
USW00014765,2008-06-25,,83,62,,,,,,,,,,,,,,,,,,,,
USW00014765,2008-06-26,,79,62,1.0,,,,1.0,,1.0,1.0,,,,1.0,,,1.0,,,,,
USW00014765,2008-06-27,,84,65,1.0,,,,1.0,,1.0,1.0,,,,1.0,,,1.0,,,,,
USW00014765,2008-06-28,,85,68,1.0,,,,1.0,,1.0,1.0,,,,1.0,,,1.0,,,,,
USW00014765,2008-06-29,,92,70,1.0,1.0,,,,,1.0,1.0,1.0,,,1.0,,,,,,,,
USW00014765,2008-06-30,,88,70,1.0,,1.0,,1.0,,1.0,1.0,,,,,,,1.0,,,,,
USW00014765,2008-07-01,,87,68,1.0,,,,,,,1.0,,,,1.0,,,,,,,,
USW00014765,2008-07-02,,83,68,1.0,,,,1.0,,,,,,,1.0,,,1.0,,,,,
USW00014765,2008-07-03,,88,65,,,,,,,,,,,,,,,,,,,,
USW00014765,2008-07-04,,74,65,1.0,,,,1.0,,1.0,1.0,,,,1.0,,,1.0,,,,,
USW00014765,2008-07-05,,72,66,1.0,,,,1.0,,1.0,1.0,,,,1.0,,,1.0,,,,,
USW00014765,2008-07-06,,80,67,1.0,,,,,,1.0,1.0,,,,1.0,,,,,,,,
USW00014765,2008-07-07,,87,69,1.0,,,,,,1.0,1.0,,,,1.0,,,,,,,,
USW00014765,2008-07-08,,90,71,1.0,,,,,,1.0,1.0,,,,1.0,,,,,,,,
USW00014765,2008-07-09,,90,71,1.0,,,,,,1.0,1.0,,,,1.0,,,1.0,,,,,
USW00014765,2008-07-10,,86,67,,,,,,,,1.0,,,,,1.0,,1.0,,,,,
USW00014765,2008-07-11,,84,62,,,,,,,,1.0,,,,,,,,,,,,
USW00014765,2008-07-12,,84,66,,,,,,,,,,,,,,,,,,,,
USW00014765,2008-07-13,,82,69,,,,,,,,,,,,,,,,,,,,
USW00014765,2008-07-14,,87,70,1.0,,,,1.0,,,,,,,1.0,,,1.0,,,,,
USW00014765,2008-07-15,,88,65,,,,,,,,,,,,,,,,,,,,
USW00014765,2008-07-16,,91,64,1.0,,,,,,,,,,,1.0,,,,,,,,
USW00014765,2008-07-17,,93,67,1.0,,,,,,,,,,,1.0,,,,,,,,
USW00014765,2008-07-18,,95,69,1.0,,,,,,1.0,1.0,,,,1.0,,,,,,,,
USW00014765,2008-07-19,,96,72,1.0,,,,,,1.0,1.0,,,,1.0,,,,,,,,
USW00014765,2008-07-20,,94,72,,,,,,,,,,,,,,,,,,,,
USW00014765,2008-07-21,,90,71,1.0,,,,1.0,,,,,,,1.0,,,1.0,,,,,
USW00014765,2008-07-22,,82,68,,,,,1.0,,,,,,,,,,1.0,,,,,
USW00014765,2008-07-23,,78,67,1.0,1.0,1.0,,1.0,,1.0,1.0,,,,,,,,,,,,
USW00014765,2008-07-24,,80,69,1.0,1.0,1.0,,1.0,,1.0,1.0,,,,,,,1.0,,,,,
USW00014765,2008-07-25,,85,67,1.0,,,,,,,,,,,1.0,,,,,,,,
USW00014765,2008-07-26,,86,63,,,,,,,,,,,,,,,,,,,,
USW00014765,2008-07-27,,78,64,1.0,,1.0,,1.0,,,,,,,1.0,,,1.0,,,,,
USW00014765,2008-07-28,,85,63,1.0,,,,,,,,,,,1.0,,,,,,,,
USW00014765,2008-07-29,,87,68,,,,,,,,1.0,,,,,,,,,,,,
USW00014765,2008-07-30,,83,66,1.0,,,,,,,,,,,1.0,,,,,,,,
USW00014765,2008-07-31,,83,70,1.0,,,,,,,,,,,1.0,,,1.0,,,,,
USW00014765,2008-08-01,,86,69,,,,,,,,,,,,,,,,,,,,
USW00014765,2008-08-02,,84,68,1.0,,1.0,,1.0,,,,,,,1.0,,,1.0,,,,,
USW00014765,2008-08-03,,83,66,1.0,,,,,,,,,,,1.0,,,1.0,,,,,
USW00014765,2008-08-04,,84,65,,,,,,,,,,,,,,,,,,,,
USW00014765,2008-08-05,,78,66,,,,,,,,,,,,,,,,,,,,
USW00014765,2008-08-06,,69,64,1.0,,,,1.0,,,,,,,1.0,1.0,,1.0,,,,,
USW00014765,2008-08-07,,74,65,1.0,,1.0,,1.0,,,,,,,1.0,1.0,,1.0,,,,,
USW00014765,2008-08-08,,79,61,1.0,,1.0,,1.0,,,,,,,1.0,,,1.0,,,,,
USW00014765,2008-08-09,,77,58,,,,,,,,,,,,,,,,,,,,
USW00014765,2008-08-10,,78,61,,,,,1.0,,,,,,,,,,,,,,,
USW00014765,2008-08-11,,72,65,1.0,,,,1.0,,,,,,,1.0,,,1.0,,,,,
USW00014765,2008-08-12,,76,62,1.0,,,,1.0,,,,,,,1.0,,,1.0,,,,,
USW00014765,2008-08-13,,79,60,,,,,,,,,,,,,,,,,,,,
USW00014765,2008-08-14,,83,64,1.0,1.0,1.0,,1.0,,,1.0,1.0,,,,,,,,,,,
USW00014765,2008-08-15,,77,64,1.0,,,,1.0,,,1.0,,,,1.0,1.0,,1.0,,,,,
USW00014765,2008-08-16,,81,63,,,,,,,,,,,,,,,1.0,,,,,
USW00014765,2008-08-17,,83,62,,,,,,,,,,,,,,,,,,,,
USW00014765,2008-08-18,,86,66,,,,,,,,,,,,,,,,,,,,
USW00014765,2008-08-19,,82,59,,,,,,,1.0,1.0,,,,,,,1.0,,,,,
USW00014765,2008-08-20,,73,53,,,,,,,,,,,,,,,,,,,,
USW00014765,2008-08-21,,77,55,,,,,,,,,,,,,,,,,,,,
USW00014765,2008-08-22,,79,58,,,,,,,,,,,,,,,,,,,,
USW00014765,2008-08-23,,76,57,,,,,,,,,,,,,,,,,,,,
USW00014765,2008-08-24,,79,58,,,,,,,,,,,,,,,,,,,,
USW00014765,2008-08-25,,83,63,,,,,,,,,,,,,,,1.0,,,,,
USW00014765,2008-08-26,,76,57,,,,,,,,,,,,,,,,,,,,
USW00014765,2008-08-27,,78,55,,,,,,,,,,,,,,,,,,,,
USW00014765,2008-08-28,,81,57,,,,,,,,,,,,,,,,,,,,
USW00014765,2008-08-29,,79,56,,,,,,,,,,,,,,,,,,,,
USW00014765,2008-08-30,,71,65,1.0,,,,1.0,,,,,,,1.0,1.0,,1.0,,,,,
USW00014765,2008-08-31,,82,64,,,,,,,,,,,,,,,,,,,,
USW00014765,2008-09-01,,84,62,,,,,,,,,,,,,,,,,,,,
USW00014765,2008-09-02,,81,63,,,,,,,,,,,,,,,,,,,,
USW00014765,2008-09-03,,81,56,,,,,,,,,,,,,,,1.0,,,,,
USW00014765,2008-09-04,,87,64,1.0,,,,,,,,,,,1.0,,,,,,,,
USW00014765,2008-09-05,,85,68,1.0,,,,,,1.0,1.0,,,,1.0,,,,,,,,
USW00014765,2008-09-06,,79,71,1.0,,,,1.0,,,,,,,1.0,,,1.0,,,,,
USW00014765,2008-09-07,,80,63,1.0,,,,1.0,,,,,,,1.0,,,1.0,,,,,
USW00014765,2008-09-08,,79,59,,,,,,,,,,,,,,,,,,,,
USW00014765,2008-09-09,,77,61,1.0,,1.0,,1.0,,,,,,,1.0,,,1.0,,,,,
USW00014765,2008-09-10,,71,56,,,,,,,,,,,,,,,,,,,,
USW00014765,2008-09-11,,71,50,,,,,,,,,,,,,,,,,,,,
USW00014765,2008-09-12,,68,54,1.0,,,,1.0,,,,,,,1.0,,,1.0,,,,,
USW00014765,2008-09-13,,73,64,1.0,,,,,,,,,,,1.0,,,,,,,,
USW00014765,2008-09-14,,72,65,1.0,,,,1.0,,,,,,,1.0,1.0,,1.0,,,,,
USW00014765,2008-09-15,,83,62,1.0,,,,,,,,,,,1.0,,,,,,,,
USW00014765,2008-09-16,,69,57,,,,,,,,,,,,,,,,,,,,
USW00014765,2008-09-17,,71,54,,,,,,,,,,,,,,,,,,,,
USW00014765,2008-09-18,,70,51,,,,,,,,,,,,,,,,,,,,
USW00014765,2008-09-19,,63,47,,,,,,,,,,,,,,,,,,,,
USW00014765,2008-09-20,,67,46,,,,,,,,,,,,,,,,,,,,
USW00014765,2008-09-21,,77,49,,,,,,,,,,,,,,,,,,,,
USW00014765,2008-09-22,,62,50,,,,,,,,,,,,,,,,,,,,
USW00014765,2008-09-23,,67,48,,,,,,,,,,,,,,,,,,,,
USW00014765,2008-09-24,,68,45,,,,,,,,,,,,,,,,,,,,
USW00014765,2008-09-25,,67,46,,,,,,,,,,,,,,,,,,,,
USW00014765,2008-09-26,,67,58,1.0,,,,1.0,,,,,,,1.0,1.0,,1.0,,,,,
USW00014765,2008-09-27,,71,64,1.0,1.0,,,1.0,,,,1.0,,,1.0,,,1.0,,,,,
USW00014765,2008-09-28,,71,66,1.0,,,,1.0,,,,,,,1.0,,,1.0,,,,,
USW00014765,2008-09-29,,70,64,1.0,,,,1.0,,,,,,,1.0,1.0,,1.0,,,,,
USW00014765,2008-09-30,,67,61,1.0,,,,,,,,,,,,1.0,,1.0,,,,,
USW00014765,2008-10-01,,73,61,1.0,,,,,,,,,,,1.0,,,1.0,,,,,
USW00014765,2008-10-02,,65,47,1.0,,,,1.0,,,1.0,,,,1.0,,,1.0,,,,,
USW00014765,2008-10-03,,66,45,,,,,1.0,,,,,,,,,,1.0,,,,,
USW00014765,2008-10-04,,63,42,,,,,,,,,,,,,,,,,,,,
USW00014765,2008-10-05,,54,42,1.0,1.0,,,1.0,,,1.0,1.0,,,1.0,,,1.0,,,,,
USW00014765,2008-10-06,,61,44,1.0,,,,,,,,,,,,,,1.0,,,,,
USW00014765,2008-10-07,,65,42,,,,,,,,,,,,,,,,,,,,
USW00014765,2008-10-08,,69,39,,,,,,,,,,,,,,,,,,,,
USW00014765,2008-10-09,,73,58,1.0,,,,1.0,,,1.0,,,,1.0,,,1.0,,,,,
USW00014765,2008-10-10,,71,50,1.0,,,,,,,,,,,,,,,,,,,
USW00014765,2008-10-11,,69,46,,,,,,,,,,,,,,,,,,,,
USW00014765,2008-10-12,,68,46,,,,,,,,,,,,,,,,,,,,
USW00014765,2008-10-13,,70,50,,,,,,,,,,,,,,,,,,,,
USW00014765,2008-10-14,,64,51,,,,,,,,,,,,,,,,,,,,
USW00014765,2008-10-15,,68,52,1.0,,,,,,,,,,,1.0,,,,,,,,
USW00014765,2008-10-16,,70,52,1.0,,,,,,1.0,1.0,,,,1.0,,,1.0,,,,,
USW00014765,2008-10-17,,60,45,,,,,,,,,,,,,,,,,,,,
USW00014765,2008-10-18,,55,40,,,,,,,,,,,,,,,,,,,,
USW00014765,2008-10-19,,51,40,,,,,,,,,,,,,,,,,,,,
USW00014765,2008-10-20,,59,37,,,,,,,,,,,,,,,,,,,,
USW00014765,2008-10-21,,63,32,,,,,1.0,,,,,,,,,,1.0,,,,,
USW00014765,2008-10-22,,47,40,1.0,,,,1.0,,,,,,,,1.0,,1.0,,,,,
USW00014765,2008-10-23,,50,32,,,,,,,,,,,,,,,,,,,,
USW00014765,2008-10-24,,60,31,,,,,,,,,,,,,,,,,,,,
USW00014765,2008-10-25,,64,42,1.0,,1.0,,1.0,,,,,,,1.0,,,1.0,,,,,
USW00014765,2008-10-26,,66,44,1.0,,,,1.0,,,,,,,1.0,,,1.0,,,,,
USW00014765,2008-10-27,,64,41,1.0,,,,,,,,,,,1.0,,,,,,,,
USW00014765,2008-10-28,,51,38,1.0,,,,1.0,,,,,,,1.0,1.0,,1.0,,,,,
USW00014765,2008-10-29,,47,32,,,,,,,,,,,,,,,,,,,,
USW00014765,2008-10-30,,48,30,,,,,,,,,,,,,,,,,,,,
USW00014765,2008-10-31,,63,29,,,,,,,,,,,,,,,,,,,,
USW00014765,2008-11-01,,64,40,,,,,,,,,,,,,,,,,,,,
USW00014765,2008-11-02,,47,29,,,,,,,,,,,,,,,,,,,,
USW00014765,2008-11-03,,55,26,1.0,,,,,,,,,,,1.0,,,,,,,1.0,
USW00014765,2008-11-04,,60,37,1.0,1.0,,,,,,,1.0,,,1.0,,,,,,,,
USW00014765,2008-11-05,,66,48,1.0,,,,1.0,,,,,,,1.0,1.0,,1.0,,,,,
USW00014765,2008-11-06,,59,55,1.0,,,,1.0,,,,,,,1.0,1.0,,1.0,,,,,
USW00014765,2008-11-07,,61,55,1.0,,,,,,,,,,,1.0,1.0,,1.0,,,,,
USW00014765,2008-11-08,,60,56,1.0,1.0,,,1.0,,,,1.0,,,,1.0,,1.0,,,,,
USW00014765,2008-11-09,,59,43,1.0,,,,1.0,,,,,,,1.0,,,1.0,,,,,
USW00014765,2008-11-10,,53,37,,,,,,,,,,,,,,,1.0,,,,,
USW00014765,2008-11-11,,50,34,,,,,,,,,,,,,,,,,,,,
USW00014765,2008-11-12,,48,32,,,,,,,,,,,,,,,,,,,,
USW00014765,2008-11-13,,55,34,1.0,,,,1.0,,,,,,,1.0,1.0,,1.0,,,,,
USW00014765,2008-11-14,,61,51,1.0,1.0,,,1.0,,,,1.0,,,,1.0,,1.0,,,,,
USW00014765,2008-11-15,,68,57,1.0,1.0,1.0,,1.0,,,,1.0,,,,1.0,,,,,,,
USW00014765,2008-11-16,,67,41,1.0,,,,1.0,,,,,,,1.0,,,1.0,,,,,
USW00014765,2008-11-17,,48,33,,,,,,,,,,,,,,,,,,,,
USW00014765,2008-11-18,,41,27,,,,,,,,,,,,,,,,,,,,
USW00014765,2008-11-19,,34,23,,,,,,,,,,,,,,,,,,,,
USW00014765,2008-11-20,,36,21,,,,,,,,,,,,,,,,,,,,
USW00014765,2008-11-21,,36,21,,,,,,,,,,,,,,,,,,,,
USW00014765,2008-11-22,,30,20,,,,,,,,,,,,,,,,,,,,
USW00014765,2008-11-23,,34,21,,,,,,,,,,,,,,,,,,,,
USW00014765,2008-11-24,,44,22,,,,,1.0,,,,,,,,,,1.0,,,,,
USW00014765,2008-11-25,,52,35,1.0,,,,1.0,,,,,,,1.0,1.0,,1.0,,,,,
USW00014765,2008-11-26,,46,27,1.0,,,,,,,,,,,,,,,,,,,
USW00014765,2008-11-27,,46,31,,,,,,,,,,,,,,,,,,,,
USW00014765,2008-11-28,,50,28,1.0,,,,1.0,,,,,,,,,,1.0,,,,,
USW00014765,2008-11-29,,46,29,,,,,,,,,,,,,,,,,,,,
USW00014765,2008-11-30,,43,25,1.0,,1.0,1.0,1.0,,,,,,,1.0,,,1.0,,,,,
USW00014765,2008-12-01,,58,43,1.0,1.0,,,1.0,,,,1.0,,,1.0,1.0,,1.0,,,,,
USW00014765,2008-12-02,,49,36,,,,,,,,,,,,,,,,,,,,
USW00014765,2008-12-03,,44,28,,,,,,,,,,,,,,,,,,,,
USW00014765,2008-12-04,,54,31,,,,,1.0,,,,,,,,,,1.0,,,,,
USW00014765,2008-12-05,,41,29,,,,,,,,,,,,,1.0,,1.0,,,,,
USW00014765,2008-12-06,,37,21,,,,,,,,,,,,,,,1.0,,1.0,,,
USW00014765,2008-12-07,,34,22,1.0,,,,,,,1.0,,,,1.0,,,1.0,,1.0,,,
USW00014765,2008-12-08,,24,14,,,,,,,,,,,,,,,,,,,,
USW00014765,2008-12-09,,56,15,1.0,,,,1.0,,,,,,,1.0,1.0,,1.0,,1.0,,,
USW00014765,2008-12-10,,62,43,1.0,,,,1.0,,,,,,,1.0,1.0,,1.0,,,,,
USW00014765,2008-12-11,,43,37,1.0,,,,1.0,,,,,,,1.0,,,1.0,,,,,
USW00014765,2008-12-12,,63,32,1.0,,1.0,,1.0,,,,,,,,1.0,,1.0,,,,,
USW00014765,2008-12-13,,32,21,,,,,,,,,,,,,,,,,,,,
USW00014765,2008-12-14,,48,19,,,,,,,,,,,,,,,,,,,,
USW00014765,2008-12-15,,62,44,1.0,,,,1.0,,,,,,,1.0,,,1.0,,,,,
USW00014765,2008-12-16,,58,28,1.0,,1.0,1.0,1.0,,,,,,,1.0,,,1.0,,1.0,,,
USW00014765,2008-12-17,,39,27,1.0,,,1.0,1.0,,,,,,,,1.0,,1.0,,1.0,,,
USW00014765,2008-12-18,,41,28,,,,,,,,,,,,,,,,,,,,
USW00014765,2008-12-19,,31,19,1.0,1.0,,,,,,1.0,1.0,,,,,,1.0,,1.0,,,1.0
USW00014765,2008-12-20,,21,15,1.0,,,,,,1.0,1.0,,,,1.0,,,1.0,,1.0,,,
USW00014765,2008-12-21,,34,20,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,,,,,1.0,,,,,
USW00014765,2008-12-22,,27,15,,,,,,,,,1.0,,,,,,,,1.0,,,
USW00014765,2008-12-23,,28,14,,,,,,,,,,,,,,,,,,,,
USW00014765,2008-12-24,,54,26,1.0,,1.0,1.0,1.0,,,,,,,,1.0,,1.0,,1.0,,,
USW00014765,2008-12-25,,56,30,1.0,,,,1.0,,,,,,,,,,1.0,,,,,
USW00014765,2008-12-26,,39,23,,,,,,,,,,,,,,,,,,,,
USW00014765,2008-12-27,,50,37,1.0,,,,1.0,,,,,,,1.0,1.0,,1.0,,,,,
USW00014765,2008-12-28,,60,45,1.0,,,,,,,,,,,1.0,1.0,,,,,,,
USW00014765,2008-12-29,,45,28,,,,,,,,,,,,,,,,,,,,
USW00014765,2008-12-30,,40,29,1.0,,,,,,,,,,,1.0,,,1.0,,1.0,,,
USW00014765,2008-12-31,,30,10,1.0,1.0,,,,,,1.0,1.0,,,,,,1.0,,1.0,,,1.0
USW00014765,2009-01-01,,20,6,,,,,,,,1.0,1.0,,,,,,,,,,,
USW00014765,2009-01-02,,37,9,,,,,,,,,,,,,,,1.0,,1.0,,,
USW00014765,2009-01-03,,35,24,,,,,,,,,,,,,,,,,,,,
USW00014765,2009-01-04,,38,22,,,,,,,,,,,,,,,,,,,,
USW00014765,2009-01-05,,41,25,,,,,1.0,,,,,,,,1.0,1.0,1.0,1.0,,,,
USW00014765,2009-01-06,,33,26,,,,1.0,1.0,,,,,,,,,,1.0,1.0,1.0,,,
USW00014765,2009-01-07,,37,29,1.0,1.0,,,1.0,1.0,,,1.0,,,,1.0,,1.0,,,,,
USW00014765,2009-01-08,,41,26,1.0,,,,1.0,,,,,,,1.0,,,1.0,,1.0,,,
USW00014765,2009-01-09,,30,20,1.0,,,,,,,,,,,,,,,,,,,
USW00014765,2009-01-10,,29,15,1.0,,,,,,,1.0,,,,1.0,,,1.0,,1.0,,,
USW00014765,2009-01-11,,28,23,1.0,,,1.0,1.0,,1.0,1.0,,,,,,,1.0,,1.0,,,
USW00014765,2009-01-12,,30,17,1.0,,,,,,,,,,,1.0,,,1.0,,1.0,,,
USW00014765,2009-01-13,,37,14,1.0,,,,1.0,,,,,,,1.0,1.0,,1.0,,,,,
USW00014765,2009-01-14,,36,15,1.0,,,,,,,,,,,1.0,,,1.0,,,,,
USW00014765,2009-01-15,,17,10,1.0,,,,,,,,,,,1.0,,,1.0,,1.0,,,
USW00014765,2009-01-16,,18,4,,,,,,,,,,,,,,,,,,,,
USW00014765,2009-01-17,,19,4,1.0,,,,,,,,,,,1.0,,,1.0,,1.0,,,
USW00014765,2009-01-18,,30,17,1.0,1.0,,,,,,1.0,,,,1.0,,,1.0,,1.0,,,1.0
USW00014765,2009-01-19,,33,24,1.0,,,,,,,,,,,1.0,,,1.0,,1.0,,,
USW00014765,2009-01-20,,32,22,1.0,,,,,,,,,,,1.0,,,1.0,,1.0,,,
USW00014765,2009-01-21,,28,14,,,,,,,,,,,,,,,1.0,,1.0,,,
USW00014765,2009-01-22,,33,14,,,,,,,,1.0,,,,,,,,,,,,
USW00014765,2009-01-23,,40,14,1.0,,,,,,1.0,1.0,,,,1.0,,,,,,,,
USW00014765,2009-01-24,,40,13,,,,,,,,,,,,,,,,,,,,
USW00014765,2009-01-25,,24,1,,,,,,,,,,,,,,,,,,,,
USW00014765,2009-01-26,,26,7,,,,,,,,,,,,,,,,,,,,
USW00014765,2009-01-27,,28,20,,,,,,,,,,,,,,,,,1.0,,,
USW00014765,2009-01-28,,42,23,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,1.0,1.0,1.0,,,
USW00014765,2009-01-29,,38,22,,,,,,,,,,,,,,,,,,,,
USW00014765,2009-01-30,,40,17,1.0,,,,,,,,,,,,,,,,,,,
USW00014765,2009-01-31,,26,17,,,,,,,,,,,,,,,,,,,,
USW00014765,2009-02-01,,45,19,,,,,,,,,,,,,,,,,,,,
USW00014765,2009-02-02,,48,27,1.0,1.0,,,,,,,1.0,,,1.0,,,,,,,,1.0
USW00014765,2009-02-03,,36,26,1.0,,,,,,,,,,,1.0,,,1.0,,1.0,,,
USW00014765,2009-02-04,,27,15,1.0,,,,,,,,,,,1.0,,,1.0,,1.0,,,
USW00014765,2009-02-05,,20,8,,,,,,,,,,,,,,,,,,,,
USW00014765,2009-02-06,,28,5,,,,,,,,,,,,,,,,,,,,
USW00014765,2009-02-07,,46,13,,,,,1.0,,,,,,,,,,1.0,,,,,
USW00014765,2009-02-08,,55,34,,,,,1.0,,,,,,,,,,1.0,,,,,
USW00014765,2009-02-09,,40,26,,,,,,,,,,,,,,,,,,,,
USW00014765,2009-02-10,,39,26,,,,,,,,,,,,,,,,,,,,
USW00014765,2009-02-11,,58,35,1.0,1.0,,,,,,,1.0,,,1.0,,,,,,,,
USW00014765,2009-02-12,,54,41,1.0,1.0,,,1.0,,,,1.0,,,1.0,,,1.0,,,,,
USW00014765,2009-02-13,,42,27,,,,,,,,,,,,,,,1.0,,,,,
USW00014765,2009-02-14,,42,24,,,,,,,,,,,,,,,,,,,,
USW00014765,2009-02-15,,42,27,,,,,,,,,,,,,,,,,,,,
USW00014765,2009-02-16,,39,24,,,,,,,,,,,,,,,,,,,,
USW00014765,2009-02-17,,39,23,,,,,,,,,,,,,,,,,,,,
